date,campaign_id,ad_group_id,impressions,clicks,conversions,spend
2025-12-09,C056,C056_AG6,993,48,2,635.45
2025-12-10,C056,C056_AG6,1267,33,6,638.22
2025-12-11,C056,C056_AG6,1263,75,9,1474.99
2025-12-12,C056,C056_AG6,1071,79,5,488.76
2025-12-13,C056,C056_AG6,398,27,2,506.51
2025-12-14,C056,C056_AG6,1027,63,6,842.58
2025-12-15,C056,C056_AG6,1103,56,4,1108.26
2025-12-16,C056,C056_AG6,1241,43,3,567.7
2025-12-17,C056,C056_AG6,1040,38,6,678.82
2025-12-18,C056,C056_AG6,1210,75,10,1399.92
2025-12-19,C056,C056_AG6,1199,64,5,489.18
2025-12-20,C056,C056_AG6,1203,82,7,485.31
2025-12-21,C056,C056_AG6,1173,42,6,232.75
2025-12-22,C056,C056_AG6,1151,64,11,773.31
2025-12-23,C056,C056_AG6,1038,58,14,893.12
2025-12-24,C056,C056_AG6,975,52,5,722.7
2025-12-25,C056,C056_AG6,1087,41,5,551.49
2025-12-26,C056,C056_AG6,1118,66,10,1208.68
2025-12-27,C056,C056_AG6,1362,47,4,495.39
2025-12-28,C056,C056_AG6,969,63,8,981.41
2025-12-29,C056,C056_AG6,1318,95,22,880.44
2025-12-30,C056,C056_AG6,363,13,2,257.83
2025-12-31,C056,C056_AG6,1002,73,12,839.06
2026-01-01,C056,C056_AG6,1380,90,21,1572.13
2026-01-02,C056,C056_AG6,1212,72,4,494.7
2026-01-03,C056,C056_AG6,1403,70,16,1003.17
2026-01-04,C056,C056_AG6,1047,58,11,598.15
2026-01-05,C056,C056_AG6,988,23,4,324.46
2026-01-06,C056,C056_AG6,1179,78,10,924.36
2026-01-07,C056,C056_AG6,969,65,6,966.89
2026-01-08,C056,C056_AG6,1371,92,18,1014.36
2026-01-09,C056,C056_AG6,987,58,6,545.73
2026-01-10,C056,C056_AG6,1293,44,3,782.93
2026-01-11,C056,C056_AG6,1199,35,8,638.4
2026-01-12,C056,C056_AG6,1075,74,9,813.05
2026-01-13,C056,C056_AG6,1306,64,5,1244.1
2026-01-14,C056,C056_AG6,1175,78,6,737.93
2026-01-15,C056,C056_AG6,1397,93,15,1643.59
2026-01-16,C056,C056_AG6,1062,35,2,264.74
2026-01-17,C056,C056_AG6,1082,35,2,449.57
2026-01-18,C056,C056_AG6,1103,40,2,343.58
2026-01-19,C056,C056_AG6,969,75,5,1051.4
2026-01-20,C056,C056_AG6,1227,70,13,1172.99
2026-01-21,C056,C056_AG6,1318,84,14,620.31
2026-01-22,C056,C056_AG6,1327,38,4,357.36
2026-01-23,C056,C056_AG6,1146,81,20,617.73
2026-01-24,C056,C056_AG6,1249,52,12,368.77
2026-01-25,C056,C056_AG6,1003,35,6,427.54
2026-01-26,C056,C056_AG6,939,37,5,399.48
2026-01-27,C056,C056_AG6,1041,81,17,974.9
2026-01-28,C056,C056_AG6,1398,59,4,477.94
2026-01-29,C056,C056_AG6,1088,78,14,1490.52
2026-01-30,C056,C056_AG6,1015,62,5,1070.4
2026-01-31,C056,C056_AG6,1129,75,6,911.89
2026-02-01,C056,C056_AG6,1325,78,9,1119.81
2026-02-02,C056,C056_AG6,407,18,2,112.92
2026-02-03,C056,C056_AG6,1347,94,12,523.27
2026-02-04,C056,C056_AG6,1020,55,3,825.31
2026-02-05,C056,C056_AG6,1197,71,8,845.37
2026-02-06,C056,C056_AG6,1357,107,7,1877.14
2026-02-07,C056,C056_AG6,1261,96,10,1042.5
2025-10-11,C056,C056_AG7,852,36,5,514.7
2025-10-12,C056,C056_AG7,1064,83,14,586.3
2025-10-13,C056,C056_AG7,1147,46,2,564.16
2025-10-14,C056,C056_AG7,1151,76,14,1508.67
2025-10-15,C056,C056_AG7,941,61,7,375.3
2025-10-16,C056,C056_AG7,944,19,4,143.37
2025-10-17,C056,C056_AG7,312,8,1,86.88
2025-10-18,C056,C056_AG7,1223,62,14,840.11
2025-10-19,C056,C056_AG7,1098,37,6,574.65
2025-10-20,C056,C056_AG7,952,57,9,1134.73
2025-10-21,C056,C056_AG7,914,61,8,441.83
2025-10-22,C056,C056_AG7,1105,68,7,800.67
2025-10-23,C056,C056_AG7,998,60,8,921.42
2025-10-24,C056,C056_AG7,889,39,9,371.85
2025-10-25,C056,C056_AG7,1015,48,8,844.36
2025-10-26,C056,C056_AG7,1037,57,3,459.49
2025-10-27,C056,C056_AG7,973,32,6,273.91
2025-10-28,C056,C056_AG7,1068,79,10,1002.4
2025-10-29,C056,C056_AG7,836,37,9,258.4
2025-10-30,C056,C056_AG7,1091,48,11,957.3
2025-10-31,C056,C056_AG7,1065,54,11,461.62
2025-11-01,C056,C056_AG7,880,57,10,974.64
2025-11-02,C056,C056_AG7,998,75,16,1249.2
2025-11-03,C056,C056_AG7,880,18,1,342.88
2025-11-04,C056,C056_AG7,1171,79,14,868.72
2025-11-05,C056,C056_AG7,930,27,2,343.76
2025-11-06,C056,C056_AG7,1064,44,8,343.67
2025-11-07,C056,C056_AG7,870,27,4,384.18
2025-11-08,C056,C056_AG7,1156,54,3,631.03
2025-11-09,C056,C056_AG7,302,13,0,87.62
2025-11-10,C056,C056_AG7,946,46,9,653.42
2025-11-11,C056,C056_AG7,912,34,7,648.98
2025-11-12,C056,C056_AG7,1002,21,2,213.45
2025-11-13,C056,C056_AG7,844,65,13,339.27
2025-11-14,C056,C056_AG7,858,48,10,280.9
2025-11-15,C056,C056_AG7,878,52,10,542.42
2025-11-16,C056,C056_AG7,938,57,6,1127.74
2025-11-17,C056,C056_AG7,856,51,11,604.83
2025-11-18,C056,C056_AG7,1014,56,4,551.74
2025-11-19,C056,C056_AG7,866,50,5,887.01
2025-11-20,C056,C056_AG7,1208,49,12,534.9
2025-11-21,C056,C056_AG7,1227,91,11,570.4
2025-11-22,C056,C056_AG7,865,44,4,578.12
2025-11-23,C056,C056_AG7,1133,89,21,518.56
2025-11-24,C056,C056_AG7,1090,43,7,682.08
2025-11-25,C056,C056_AG7,1058,32,6,429.53
2025-11-26,C056,C056_AG7,1187,88,15,1593.62
2025-11-27,C056,C056_AG7,250,10,2,182.94
2025-11-28,C056,C056_AG7,1149,89,13,1684.96
2025-11-29,C056,C056_AG7,348,9,1,150.37
2025-11-30,C056,C056_AG7,874,58,6,363.24
2025-12-01,C056,C056_AG7,915,57,4,369.19
2025-12-02,C056,C056_AG7,1178,35,2,505.14
2025-12-03,C056,C056_AG7,826,17,3,228.97
2025-12-04,C056,C056_AG7,1097,37,7,309.12
2025-12-05,C056,C056_AG7,911,40,2,579.23
2025-12-06,C056,C056_AG7,1119,51,9,447.4
2025-12-07,C056,C056_AG7,1197,59,12,836.41
2025-12-08,C056,C056_AG7,1054,37,2,312.72
2025-12-09,C056,C056_AG7,907,53,4,993.79
2025-12-10,C056,C056_AG7,1058,43,4,453.82
2025-12-11,C056,C056_AG7,997,36,6,332.89
2025-12-12,C056,C056_AG7,864,47,11,305.98
2025-12-13,C056,C056_AG7,840,32,7,273.83
2025-12-14,C056,C056_AG7,1223,46,8,257.51
2025-12-15,C056,C056_AG7,933,51,11,589.17
2025-12-16,C056,C056_AG7,1107,38,5,591.09
2025-12-17,C056,C056_AG7,1048,77,12,860.0
2025-12-18,C056,C056_AG7,1179,66,16,1066.64
2025-12-19,C056,C056_AG7,280,13,3,112.75
2025-12-20,C056,C056_AG7,1061,59,4,528.01
2025-12-21,C056,C056_AG7,1141,64,14,917.85
2025-12-22,C056,C056_AG7,929,31,6,215.57
2025-12-23,C056,C056_AG7,1173,41,9,775.08
2025-12-24,C056,C056_AG7,1064,64,5,802.69
2025-12-25,C056,C056_AG7,1154,63,6,809.46
2025-12-26,C056,C056_AG7,935,71,17,1284.62
2025-12-27,C056,C056_AG7,1214,69,7,612.03
2025-12-28,C056,C056_AG7,1020,43,4,286.37
2025-12-29,C056,C056_AG7,1085,45,3,627.67
2025-12-30,C056,C056_AG7,904,20,3,193.99
2025-12-31,C056,C056_AG7,1194,52,3,917.12
2026-01-01,C056,C056_AG7,1198,77,5,664.11
2026-01-02,C056,C056_AG7,849,61,4,965.36
2026-01-03,C056,C056_AG7,1107,65,4,1023.33
2026-01-04,C056,C056_AG7,1234,75,6,649.4
2026-01-05,C056,C056_AG7,1147,32,6,450.88
2026-01-06,C056,C056_AG7,1117,75,7,695.17
2026-01-07,C056,C056_AG7,1215,77,11,918.3
2026-01-08,C056,C056_AG7,1166,91,19,1689.77
2026-01-09,C056,C056_AG7,849,67,16,607.29
2026-01-10,C056,C056_AG7,996,70,7,934.26
2026-01-11,C056,C056_AG7,841,43,9,265.14
2026-01-12,C056,C056_AG7,1184,93,10,598.97
2026-01-13,C056,C056_AG7,300,21,4,243.36
2026-01-14,C056,C056_AG7,1200,33,5,411.8
2026-01-15,C056,C056_AG7,962,26,2,374.68
2026-01-16,C056,C056_AG7,1223,31,5,378.58
2026-01-17,C056,C056_AG7,1069,33,7,488.98
2026-01-18,C056,C056_AG7,1122,70,6,522.03
2026-01-19,C056,C056_AG7,932,26,5,364.92
2026-01-20,C056,C056_AG7,1194,41,8,682.05
2026-01-21,C056,C056_AG7,1218,51,4,680.44
2026-01-22,C056,C056_AG7,867,32,6,186.12
2026-01-23,C056,C056_AG7,1192,49,11,757.09
2026-01-24,C056,C056_AG7,896,18,2,109.5
2026-01-25,C056,C056_AG7,891,42,2,537.16
2026-01-26,C056,C056_AG7,1170,76,4,1327.24
2026-01-27,C056,C056_AG7,838,40,8,486.35
2026-01-28,C056,C056_AG7,944,51,7,706.88
2026-01-29,C056,C056_AG7,1225,34,3,343.09
2026-01-30,C056,C056_AG7,1161,28,6,306.03
2026-01-31,C056,C056_AG7,937,58,8,422.09
2026-02-01,C056,C056_AG7,898,22,5,280.27
2026-02-02,C056,C056_AG7,907,50,2,831.79
2026-02-03,C056,C056_AG7,1001,41,2,233.19
2026-02-04,C056,C056_AG7,1086,82,13,1175.85
2026-02-05,C056,C056_AG7,325,22,4,113.54
2026-02-06,C056,C056_AG7,1054,46,9,507.08
2026-02-07,C056,C056_AG7,1169,60,8,740.88
2025-10-11,C056,C056_AG8,1925,94,8,725.72
2025-10-12,C056,C056_AG8,1847,72,10,651.27
2025-10-13,C056,C056_AG8,2302,150,13,2758.41
2025-10-14,C056,C056_AG8,1674,85,6,1038.38
2025-10-15,C056,C056_AG8,1899,90,20,1774.23
2025-10-16,C056,C056_AG8,2277,156,27,2340.8
2025-10-17,C056,C056_AG8,1989,39,8,653.27
2025-10-18,C056,C056_AG8,1875,89,19,536.69
2025-10-19,C056,C056_AG8,1956,52,12,306.03
2025-10-20,C056,C056_AG8,1714,89,10,857.08
2025-10-21,C056,C056_AG8,1622,110,25,1463.06
2025-10-22,C056,C056_AG8,1818,61,6,1094.29
2025-10-23,C056,C056_AG8,2166,99,6,674.71
2025-10-24,C056,C056_AG8,2060,59,11,362.99
2025-10-25,C056,C056_AG8,1712,54,6,1026.67
2025-10-26,C056,C056_AG8,2294,178,42,1158.21
2025-10-27,C056,C056_AG8,2016,133,10,1922.52
2025-10-28,C056,C056_AG8,1656,101,11,1235.01
2025-10-29,C056,C056_AG8,2004,139,21,1318.42
2025-10-30,C056,C056_AG8,2168,150,30,1727.34
2025-10-31,C056,C056_AG8,2205,145,20,1416.24
2025-11-01,C056,C056_AG8,2074,59,12,751.83
2025-11-02,C056,C056_AG8,2220,80,4,1336.8
2025-11-03,C056,C056_AG8,2167,106,19,675.47
2025-11-04,C056,C056_AG8,1652,82,15,700.67
2025-11-05,C056,C056_AG8,2030,42,8,398.78
2025-11-06,C056,C056_AG8,1927,145,26,1981.64
2025-11-07,C056,C056_AG8,580,15,2,114.04
2025-11-08,C056,C056_AG8,1660,71,16,1392.54
2025-11-09,C056,C056_AG8,2175,76,8,1501.02
2025-11-10,C056,C056_AG8,2130,135,21,869.56
2025-11-11,C056,C056_AG8,1857,82,12,1348.02
2025-11-12,C056,C056_AG8,1994,100,15,817.8
2025-11-13,C056,C056_AG8,1925,46,5,630.41
2025-11-14,C056,C056_AG8,1926,146,35,1000.88
2025-11-15,C056,C056_AG8,2091,154,8,1176.14
2025-11-16,C056,C056_AG8,2244,140,30,729.09
2025-11-17,C056,C056_AG8,1802,74,16,1240.9
2025-11-18,C056,C056_AG8,1939,148,33,1793.22
2025-11-19,C056,C056_AG8,2089,66,7,346.05
2025-11-20,C056,C056_AG8,2043,73,11,824.15
2025-11-21,C056,C056_AG8,2010,40,2,393.34
2025-11-22,C056,C056_AG8,1636,122,15,2166.31
2025-11-23,C056,C056_AG8,2081,62,6,1122.77
2025-11-24,C056,C056_AG8,1727,72,3,1398.82
2025-11-25,C056,C056_AG8,1875,133,32,1086.94
2025-11-26,C056,C056_AG8,2234,88,11,1694.38
2025-11-27,C056,C056_AG8,1926,150,34,1446.97
2025-11-28,C056,C056_AG8,618,20,3,309.69
2025-11-29,C056,C056_AG8,2019,86,5,918.94
2025-11-30,C056,C056_AG8,1841,88,19,1348.32
2025-12-01,C056,C056_AG8,1977,42,7,224.17
2025-12-02,C056,C056_AG8,2020,138,11,1913.96
2025-12-03,C056,C056_AG8,1740,67,4,1247.47
2025-12-04,C056,C056_AG8,2220,59,13,1062.62
2025-12-05,C056,C056_AG8,2317,119,20,1485.86
2025-12-06,C056,C056_AG8,2195,143,24,2799.77
2025-12-07,C056,C056_AG8,1987,146,24,917.61
2025-12-08,C056,C056_AG8,1660,95,4,1176.59
2025-12-09,C056,C056_AG8,1970,131,20,1281.53
2025-12-10,C056,C056_AG8,1606,84,18,916.51
2025-12-11,C056,C056_AG8,1787,125,10,1188.59
2025-12-12,C056,C056_AG8,2248,174,24,3190.7
2025-12-13,C056,C056_AG8,2226,72,9,1141.25
2025-12-14,C056,C056_AG8,2084,124,17,2241.0
2025-12-15,C056,C056_AG8,1655,62,9,876.26
2025-12-16,C056,C056_AG8,641,14,2,188.44
2025-12-17,C056,C056_AG8,1773,52,3,658.7
2025-12-18,C056,C056_AG8,1616,75,8,610.62
2025-12-19,C056,C056_AG8,2185,133,27,2040.83
2025-12-20,C056,C056_AG8,1559,65,14,1006.76
2025-12-21,C056,C056_AG8,1940,120,26,771.76
2025-12-22,C056,C056_AG8,514,37,5,525.01
2025-12-23,C056,C056_AG8,1701,68,9,352.99
2025-12-24,C056,C056_AG8,1729,73,9,1312.24
2025-12-25,C056,C056_AG8,1612,123,12,2008.5
2025-12-26,C056,C056_AG8,1861,82,14,1331.35
2025-12-27,C056,C056_AG8,1593,85,8,859.7
2025-12-28,C056,C056_AG8,1885,133,30,1842.77
2025-12-29,C056,C056_AG8,2053,74,18,434.59
2025-12-30,C056,C056_AG8,1929,97,20,1409.87
2025-12-31,C056,C056_AG8,1803,144,22,2513.52
2026-01-01,C056,C056_AG8,2002,141,19,2173.92
2026-01-02,C056,C056_AG8,1917,49,7,454.16
2026-01-03,C056,C056_AG8,1569,50,10,798.53
2026-01-04,C056,C056_AG8,684,16,2,114.83
2026-01-05,C056,C056_AG8,1883,88,7,1245.67
2026-01-06,C056,C056_AG8,2041,141,30,2819.04
2026-01-07,C056,C056_AG8,2023,120,10,768.18
2026-01-08,C056,C056_AG8,2135,79,6,404.23
2026-01-09,C056,C056_AG8,1637,106,10,1258.17
2026-01-10,C056,C056_AG8,1608,75,16,1495.46
2026-01-11,C056,C056_AG8,502,29,6,368.44
2026-01-12,C056,C056_AG8,1912,102,24,1990.65
2026-01-13,C056,C056_AG8,2040,142,15,2025.85
2026-01-14,C056,C056_AG8,1569,91,14,600.65
2026-01-15,C056,C056_AG8,2066,100,7,985.65
2026-01-16,C056,C056_AG8,2048,60,8,898.06
2026-01-17,C056,C056_AG8,608,42,3,613.47
2026-01-18,C056,C056_AG8,1553,115,28,2104.76
2026-01-19,C056,C056_AG8,1745,49,8,753.21
2026-01-20,C056,C056_AG8,1954,123,18,1562.31
2026-01-21,C056,C056_AG8,1720,94,7,718.28
2026-01-22,C056,C056_AG8,1884,106,14,746.27
2026-01-23,C056,C056_AG8,2221,94,18,640.66
2026-01-24,C056,C056_AG8,2240,67,8,1169.5
2026-01-25,C056,C056_AG8,1788,64,8,741.05
2026-01-26,C056,C056_AG8,2187,138,21,1693.22
2026-01-27,C056,C056_AG8,2085,47,3,628.91
2026-01-28,C056,C056_AG8,540,15,2,149.77
2026-01-29,C056,C056_AG8,1712,102,20,1823.83
2026-01-30,C056,C056_AG8,1659,90,22,1724.48
2026-01-31,C056,C056_AG8,1936,150,14,1159.24
2026-02-01,C056,C056_AG8,2107,118,26,1026.4
2026-02-02,C056,C056_AG8,1890,42,6,495.37
2026-02-03,C056,C056_AG8,1706,77,10,395.35
2026-02-04,C056,C056_AG8,1795,86,5,769.61
2026-02-05,C056,C056_AG8,1848,88,16,1517.06
2026-02-06,C056,C056_AG8,1768,62,5,941.81
2026-02-07,C056,C056_AG8,2230,177,29,3411.2
2025-10-11,C057,C057_AG1,1677,80,16,573.52
2025-10-12,C057,C057_AG1,1397,63,8,958.21
2025-10-13,C057,C057_AG1,1588,118,26,1703.2
2025-10-14,C057,C057_AG1,1382,39,3,654.51
2025-10-15,C057,C057_AG1,1271,49,6,689.74
2025-10-16,C057,C057_AG1,1645,102,16,958.7
2025-10-17,C057,C057_AG1,1308,27,5,202.51
2025-10-18,C057,C057_AG1,1640,118,9,2135.72
2025-10-19,C057,C057_AG1,1574,98,6,1452.92
2025-10-20,C057,C057_AG1,1644,129,30,2445.79
2025-10-21,C057,C057_AG1,1410,57,13,665.37
2025-10-22,C057,C057_AG1,1466,93,23,1054.42
2025-10-23,C057,C057_AG1,1437,60,10,604.15
2025-10-24,C057,C057_AG1,1633,72,11,1024.06
2025-10-25,C057,C057_AG1,1595,63,3,1159.74
2025-10-26,C057,C057_AG1,1379,82,12,944.85
2025-10-27,C057,C057_AG1,1549,122,6,1587.02
2025-10-28,C057,C057_AG1,1457,65,13,1025.39
2025-10-29,C057,C057_AG1,1398,84,7,950.14
2025-10-30,C057,C057_AG1,1165,85,21,1645.44
2025-10-31,C057,C057_AG1,1209,92,13,820.72
2025-11-01,C057,C057_AG1,1342,39,4,678.05
2025-11-02,C057,C057_AG1,1387,29,6,346.88
2025-11-03,C057,C057_AG1,1571,66,8,821.04
2025-11-04,C057,C057_AG1,1680,89,6,973.3
2025-11-05,C057,C057_AG1,1658,131,32,1818.61
2025-11-06,C057,C057_AG1,1526,32,5,435.14
2025-11-07,C057,C057_AG1,1653,75,10,1053.64
2025-11-08,C057,C057_AG1,1201,51,4,602.94
2025-11-09,C057,C057_AG1,1431,92,11,541.2
2025-11-10,C057,C057_AG1,1289,57,11,969.04
2025-11-11,C057,C057_AG1,1311,46,8,406.05
2025-11-12,C057,C057_AG1,1555,31,7,426.64
2025-11-13,C057,C057_AG1,1335,41,10,238.33
2025-11-14,C057,C057_AG1,1487,95,14,851.31
2025-11-15,C057,C057_AG1,1387,98,5,977.5
2025-11-16,C057,C057_AG1,1162,89,9,1065.9
2025-11-17,C057,C057_AG1,1252,44,10,715.55
2025-11-18,C057,C057_AG1,1451,75,11,1240.56
2025-11-19,C057,C057_AG1,1320,32,6,489.97
2025-11-20,C057,C057_AG1,479,13,2,208.3
2025-11-21,C057,C057_AG1,1197,66,12,1168.78
2025-11-22,C057,C057_AG1,1308,73,14,782.49
2025-11-23,C057,C057_AG1,1142,26,1,309.89
2025-11-24,C057,C057_AG1,1620,78,10,764.61
2025-11-25,C057,C057_AG1,1571,65,15,1054.8
2025-11-26,C057,C057_AG1,1308,47,5,783.25
2025-11-27,C057,C057_AG1,509,30,5,202.77
2025-11-28,C057,C057_AG1,1538,88,6,1657.57
2025-11-29,C057,C057_AG1,1708,101,12,1638.72
2025-11-30,C057,C057_AG1,1410,48,4,740.81
2025-12-01,C057,C057_AG1,1709,41,6,249.98
2025-12-02,C057,C057_AG1,1166,77,6,1137.13
2025-12-03,C057,C057_AG1,1152,58,10,306.31
2025-12-04,C057,C057_AG1,1224,87,7,839.19
2025-12-05,C057,C057_AG1,1614,33,7,217.07
2025-12-06,C057,C057_AG1,1196,43,10,321.49
2025-12-07,C057,C057_AG1,1545,77,17,686.24
2025-12-08,C057,C057_AG1,1420,50,5,614.12
2025-12-09,C057,C057_AG1,1459,108,13,1917.95
2025-12-10,C057,C057_AG1,1644,42,4,805.25
2025-12-11,C057,C057_AG1,1156,72,4,1211.08
2025-12-12,C057,C057_AG1,1391,28,6,425.15
2025-12-13,C057,C057_AG1,1494,35,6,518.9
2025-12-14,C057,C057_AG1,1476,50,11,983.14
2025-12-15,C057,C057_AG1,1573,50,6,537.01
2025-12-16,C057,C057_AG1,1213,81,4,1022.0
2025-12-17,C057,C057_AG1,1420,81,13,768.99
2025-12-18,C057,C057_AG1,1307,98,17,806.64
2025-12-19,C057,C057_AG1,1445,40,3,765.54
2025-12-20,C057,C057_AG1,1574,103,21,1742.71
2025-12-21,C057,C057_AG1,1561,47,7,515.08
2025-12-22,C057,C057_AG1,1624,46,2,375.0
2025-12-23,C057,C057_AG1,1566,90,5,1093.83
2025-12-24,C057,C057_AG1,1386,76,7,768.85
2025-12-25,C057,C057_AG1,1668,90,9,1289.25
2025-12-26,C057,C057_AG1,1198,70,11,1016.11
2025-12-27,C057,C057_AG1,1413,33,6,187.03
2025-12-28,C057,C057_AG1,426,10,1,182.87
2025-12-29,C057,C057_AG1,1397,100,12,725.98
2025-12-30,C057,C057_AG1,1325,49,4,878.39
2025-12-31,C057,C057_AG1,1256,39,8,669.25
2026-01-01,C057,C057_AG1,1461,49,2,571.8
2026-01-02,C057,C057_AG1,1145,68,9,613.63
2026-01-03,C057,C057_AG1,1147,51,5,614.89
2026-01-04,C057,C057_AG1,1184,29,7,570.89
2026-01-05,C057,C057_AG1,1236,80,17,1581.6
2026-01-06,C057,C057_AG1,1410,79,14,845.17
2026-01-07,C057,C057_AG1,1328,46,9,539.49
2026-01-08,C057,C057_AG1,1162,42,8,280.9
2026-01-09,C057,C057_AG1,1489,87,15,517.64
2026-01-10,C057,C057_AG1,1379,85,11,1517.65
2026-01-11,C057,C057_AG1,1293,91,22,776.96
2026-01-12,C057,C057_AG1,1366,83,17,1452.43
2026-01-13,C057,C057_AG1,1361,52,8,312.94
2026-01-14,C057,C057_AG1,1587,37,3,202.12
2026-01-15,C057,C057_AG1,1341,74,9,1251.81
2026-01-16,C057,C057_AG1,1324,82,12,1150.66
2026-01-17,C057,C057_AG1,1338,38,6,405.97
2026-01-18,C057,C057_AG1,1574,54,11,1048.95
2026-01-19,C057,C057_AG1,1670,91,19,979.32
2026-01-20,C057,C057_AG1,1512,111,8,2077.81
2026-01-21,C057,C057_AG1,420,18,2,246.58
2026-01-22,C057,C057_AG1,1492,97,14,1847.49
2026-01-23,C057,C057_AG1,501,37,5,449.64
2026-01-24,C057,C057_AG1,1200,77,16,1383.97
2026-01-25,C057,C057_AG1,1290,26,2,421.48
2026-01-26,C057,C057_AG1,1293,91,9,560.04
2026-01-27,C057,C057_AG1,418,16,3,125.87
2026-01-28,C057,C057_AG1,1515,98,21,770.96
2026-01-29,C057,C057_AG1,1447,66,4,1083.59
2026-01-30,C057,C057_AG1,1264,69,15,832.38
2026-01-31,C057,C057_AG1,1252,66,9,897.09
2026-02-01,C057,C057_AG1,1249,41,6,332.25
2026-02-02,C057,C057_AG1,1398,106,14,1755.14
2026-02-03,C057,C057_AG1,1144,70,11,425.56
2026-02-04,C057,C057_AG1,1465,69,15,1094.95
2026-02-05,C057,C057_AG1,1179,46,7,442.6
2026-02-06,C057,C057_AG1,1695,86,8,1313.36
2026-02-07,C057,C057_AG1,1489,59,7,879.81
2025-10-11,C057,C057_AG2,1222,76,16,929.78
2025-10-12,C057,C057_AG2,1172,24,3,266.93
2025-10-13,C057,C057_AG2,856,44,4,614.35
2025-10-14,C057,C057_AG2,930,33,2,335.7
2025-10-15,C057,C057_AG2,1066,44,5,669.31
2025-10-16,C057,C057_AG2,953,54,8,388.03
2025-10-17,C057,C057_AG2,900,34,4,218.63
2025-10-18,C057,C057_AG2,1238,96,11,1064.75
2025-10-19,C057,C057_AG2,1003,54,8,501.68
2025-10-20,C057,C057_AG2,1133,81,17,1269.76
2025-10-21,C057,C057_AG2,1168,73,12,1332.62
2025-10-22,C057,C057_AG2,1039,34,2,579.99
2025-10-23,C057,C057_AG2,927,65,6,1257.24
2025-10-24,C057,C057_AG2,1092,26,2,265.34
2025-10-25,C057,C057_AG2,1055,75,9,550.01
2025-10-26,C057,C057_AG2,973,66,10,1255.79
2025-10-27,C057,C057_AG2,1016,38,5,327.59
2025-10-28,C057,C057_AG2,1105,66,12,1139.99
2025-10-29,C057,C057_AG2,992,51,4,404.98
2025-10-30,C057,C057_AG2,1136,79,13,424.73
2025-10-31,C057,C057_AG2,1214,72,14,739.55
2025-11-01,C057,C057_AG2,873,26,5,370.55
2025-11-02,C057,C057_AG2,958,52,6,824.05
2025-11-03,C057,C057_AG2,846,36,6,464.75
2025-11-04,C057,C057_AG2,1207,85,17,1093.93
2025-11-05,C057,C057_AG2,1066,71,16,849.66
2025-11-06,C057,C057_AG2,1204,50,5,506.6
2025-11-07,C057,C057_AG2,986,56,4,552.37
2025-11-08,C057,C057_AG2,1056,39,5,268.4
2025-11-09,C057,C057_AG2,1101,59,3,977.42
2025-11-10,C057,C057_AG2,1205,38,3,208.74
2025-11-11,C057,C057_AG2,1159,71,15,1329.33
2025-11-12,C057,C057_AG2,1021,49,6,518.58
2025-11-13,C057,C057_AG2,926,69,5,1047.56
2025-11-14,C057,C057_AG2,1146,26,4,235.02
2025-11-15,C057,C057_AG2,1079,46,8,699.08
2025-11-16,C057,C057_AG2,1129,82,6,1624.11
2025-11-17,C057,C057_AG2,879,27,1,406.83
2025-11-18,C057,C057_AG2,1131,61,3,504.92
2025-11-19,C057,C057_AG2,856,28,2,376.23
2025-11-20,C057,C057_AG2,1027,39,8,274.87
2025-11-21,C057,C057_AG2,910,58,9,887.51
2025-11-22,C057,C057_AG2,869,21,2,373.16
2025-11-23,C057,C057_AG2,1194,46,5,375.06
2025-11-24,C057,C057_AG2,1072,83,5,866.74
2025-11-25,C057,C057_AG2,1152,88,7,1734.65
2025-11-26,C057,C057_AG2,1168,46,6,299.93
2025-11-27,C057,C057_AG2,1083,32,5,587.58
2025-11-28,C057,C057_AG2,960,26,3,185.9
2025-11-29,C057,C057_AG2,1059,42,7,705.3
2025-11-30,C057,C057_AG2,865,56,13,934.71
2025-12-01,C057,C057_AG2,969,40,7,211.97
2025-12-02,C057,C057_AG2,1071,62,14,514.53
2025-12-03,C057,C057_AG2,857,52,9,518.33
2025-12-04,C057,C057_AG2,951,58,7,616.37
2025-12-05,C057,C057_AG2,977,64,3,411.91
2025-12-06,C057,C057_AG2,924,58,8,601.36
2025-12-07,C057,C057_AG2,847,45,5,381.08
2025-12-08,C057,C057_AG2,887,27,4,155.79
2025-12-09,C057,C057_AG2,961,56,12,403.19
2025-12-10,C057,C057_AG2,1179,73,17,1230.26
2025-12-11,C057,C057_AG2,941,59,12,852.77
2025-12-12,C057,C057_AG2,1206,63,4,363.92
2025-12-13,C057,C057_AG2,986,34,8,243.33
2025-12-14,C057,C057_AG2,1033,63,8,1094.63
2025-12-15,C057,C057_AG2,1012,80,7,794.87
2025-12-16,C057,C057_AG2,1096,22,1,375.7
2025-12-17,C057,C057_AG2,1023,46,8,677.12
2025-12-18,C057,C057_AG2,1084,82,20,1382.45
2025-12-19,C057,C057_AG2,1075,84,14,1628.86
2025-12-20,C057,C057_AG2,1144,67,3,1045.28
2025-12-21,C057,C057_AG2,316,11,1,73.63
2025-12-22,C057,C057_AG2,960,60,14,752.82
2025-12-23,C057,C057_AG2,839,28,1,298.07
2025-12-24,C057,C057_AG2,1112,35,4,523.02
2025-12-25,C057,C057_AG2,1123,24,5,161.76
